"block_id","Row_drug","Col_drug","HSA_score","SampleID"
5358,"Selumetinib","Ibrutinib",4.997,"CLL52"
5359,"Selumetinib","MK-2206",3.616,"CLL52"
5360,"Selumetinib","Selumetinib",4.418,"CLL52"
5361,"Tipifarnib","Duvelisib",9.137,"CLL52"
5362,"Tipifarnib","Ibrutinib",5.756,"CLL52"
5363,"Tipifarnib","MK-2206",4.223,"CLL52"
5364,"Tipifarnib","Selumetinib",7.313,"CLL52"
5365,"Trametinib","Duvelisib",6.882,"CLL52"
5366,"Trametinib","Ibrutinib",6.112,"CLL52"
5367,"Trametinib","MK-2206",5.707,"CLL52"
5368,"Trametinib","Selumetinib",1.162,"CLL52"
5369,"Venetoclax","Duvelisib",10.731,"CLL52"
5370,"Venetoclax","Ibrutinib",7.481,"CLL52"
5371,"Venetoclax","MK-2206",5.352,"CLL52"
5372,"Venetoclax","Selumetinib",7.216,"CLL52"
5373,"Vismodegib","Duvelisib",3.266,"CLL52"
5374,"Vismodegib","Ibrutinib",-0.568,"CLL52"
5375,"Vismodegib","MK-2206",0.432,"CLL52"
5376,"Vismodegib","Selumetinib",1.422,"CLL52"
5377,"AZD8055","Duvelisib",6.627,"CLL53"
5378,"AZD8055","Ibrutinib",3.602,"CLL53"
5379,"AZD8055","MK-2206",4.514,"CLL53"
5380,"AZD8055","Selumetinib",5.726,"CLL53"
5381,"Birinapant","Duvelisib",4.235,"CLL53"
5382,"Birinapant","Ibrutinib",0.948,"CLL53"
5383,"Birinapant","MK-2206",6.287,"CLL53"
5384,"Birinapant","Selumetinib",6.691,"CLL53"
5385,"BX-912","Duvelisib",8.058,"CLL53"
5386,"BX-912","Ibrutinib",4.936,"CLL53"
5387,"BX-912","MK-2206",7.351,"CLL53"
5388,"BX-912","Selumetinib",7.754,"CLL53"
5389,"CHIR-99021","Duvelisib",4.366,"CLL53"
5390,"CHIR-99021","Ibrutinib",2.835,"CLL53"
5391,"CHIR-99021","MK-2206",3.9,"CLL53"
5392,"CHIR-99021","Selumetinib",8.274,"CLL53"
5393,"Dasatinib","Duvelisib",9.189,"CLL53"
5394,"Dasatinib","Ibrutinib",7.414,"CLL53"
5395,"Dasatinib","MK-2206",9.003,"CLL53"
5396,"Dasatinib","Selumetinib",5.643,"CLL53"
5397,"Duvelisib","Duvelisib",6.464,"CLL53"
5398,"Duvelisib","Ibrutinib",7.059,"CLL53"
5399,"Duvelisib","MK-2206",8.323,"CLL53"
5400,"Duvelisib","Selumetinib",6.895,"CLL53"
5401,"Fludarabine","Duvelisib",1.322,"CLL53"
5402,"Fludarabine","Ibrutinib",-2.166,"CLL53"
5403,"Fludarabine","MK-2206",2.17,"CLL53"
5404,"Fludarabine","Selumetinib",3.96,"CLL53"
5405,"GDC-0152","Duvelisib",4.342,"CLL53"
5406,"GDC-0152","Ibrutinib",2.541,"CLL53"
5407,"GDC-0152","MK-2206",5.198,"CLL53"
5408,"GDC-0152","Selumetinib",6.994,"CLL53"
5409,"Gefitinib","Duvelisib",-0.785,"CLL53"
5410,"Gefitinib","Ibrutinib",-1.705,"CLL53"
5411,"Gefitinib","MK-2206",-0.3,"CLL53"
5412,"Gefitinib","Selumetinib",2.483,"CLL53"
5413,"GSK429286A","Duvelisib",2.721,"CLL53"
5414,"GSK429286A","Ibrutinib",-0.719,"CLL53"
5415,"GSK429286A","MK-2206",2.752,"CLL53"
5416,"GSK429286A","Selumetinib",6.129,"CLL53"
5417,"Ibrutinib","Duvelisib",10.82,"CLL53"
5418,"Ibrutinib","Ibrutinib",7.692,"CLL53"
5419,"Ibrutinib","MK-2206",11.414,"CLL53"
5420,"Ibrutinib","Selumetinib",8.121,"CLL53"
5421,"KX2-391","Duvelisib",10.696,"CLL53"
5422,"KX2-391","Ibrutinib",8.575,"CLL53"
5423,"KX2-391","MK-2206",8.04,"CLL53"
5424,"KX2-391","Selumetinib",10.54,"CLL53"
5425,"Lenalidomide","Duvelisib",0.866,"CLL53"
5426,"Lenalidomide","Ibrutinib",-2.711,"CLL53"
5427,"Lenalidomide","MK-2206",-0.444,"CLL53"
5428,"Lenalidomide","Selumetinib",1.39,"CLL53"
5429,"MK-2206","Duvelisib",8.204,"CLL53"
5430,"MK-2206","Ibrutinib",9.942,"CLL53"
5431,"MK-2206","MK-2206",5.121,"CLL53"
5432,"MK-2206","Selumetinib",8.186,"CLL53"
5433,"Onalespib","Duvelisib",14.849,"CLL53"
5434,"Onalespib","Ibrutinib",12.798,"CLL53"
5435,"Onalespib","MK-2206",9.911,"CLL53"
5436,"Onalespib","Selumetinib",9.511,"CLL53"
5437,"PRT062607","Duvelisib",5.101,"CLL53"
5438,"PRT062607","Ibrutinib",4.306,"CLL53"
5439,"PRT062607","MK-2206",6.572,"CLL53"
5440,"PRT062607","Selumetinib",2.161,"CLL53"
5441,"Quizartinib","Duvelisib",3.683,"CLL53"
5442,"Quizartinib","Ibrutinib",1.117,"CLL53"
5443,"Quizartinib","MK-2206",3.394,"CLL53"
5444,"Quizartinib","Selumetinib",7.277,"CLL53"
5445,"Ruxolitinib","Duvelisib",2.139,"CLL53"
5446,"Ruxolitinib","Ibrutinib",-1.869,"CLL53"
5447,"Ruxolitinib","MK-2206",2.999,"CLL53"
5448,"Ruxolitinib","Selumetinib",2.368,"CLL53"
5449,"Selinexor","Duvelisib",11.578,"CLL53"
5450,"Selinexor","Ibrutinib",9.814,"CLL53"
5451,"Selinexor","MK-2206",11.094,"CLL53"
5452,"Selinexor","Selumetinib",5.675,"CLL53"
5453,"Selumetinib","Duvelisib",3.759,"CLL53"
5454,"Selumetinib","Ibrutinib",3.857,"CLL53"
5455,"Selumetinib","MK-2206",5.11,"CLL53"
5456,"Selumetinib","Selumetinib",1.51,"CLL53"
5457,"Tipifarnib","Duvelisib",10.353,"CLL53"
5458,"Tipifarnib","Ibrutinib",7.248,"CLL53"
5459,"Tipifarnib","MK-2206",8.939,"CLL53"
5460,"Tipifarnib","Selumetinib",10.364,"CLL53"
5461,"Trametinib","Duvelisib",12.842,"CLL53"
5462,"Trametinib","Ibrutinib",10.759,"CLL53"
5463,"Trametinib","MK-2206",10.237,"CLL53"
5464,"Trametinib","Selumetinib",6.383,"CLL53"
5465,"Venetoclax","Duvelisib",12.775,"CLL53"
5466,"Venetoclax","Ibrutinib",11.293,"CLL53"
5467,"Venetoclax","MK-2206",11.169,"CLL53"
5468,"Venetoclax","Selumetinib",10.528,"CLL53"
5469,"Vismodegib","Duvelisib",0.636,"CLL53"
5470,"Vismodegib","Ibrutinib",-4.669,"CLL53"
5471,"Vismodegib","MK-2206",1.711,"CLL53"
5472,"Vismodegib","Selumetinib",3.57,"CLL53"
5473,"AZD8055","Duvelisib",3.796,"CLL54"
5474,"AZD8055","Ibrutinib",6.234,"CLL54"
5475,"AZD8055","MK-2206",2.597,"CLL54"
5476,"AZD8055","Selumetinib",7.563,"CLL54"
5477,"Birinapant","Duvelisib",5.296,"CLL54"
5478,"Birinapant","Ibrutinib",13.148,"CLL54"
5479,"Birinapant","MK-2206",0.567,"CLL54"
5480,"Birinapant","Selumetinib",13.307,"CLL54"
5481,"BX-912","Duvelisib",0.349,"CLL54"
5482,"BX-912","Ibrutinib",2.864,"CLL54"
5483,"BX-912","MK-2206",2.49,"CLL54"
5484,"BX-912","Selumetinib",3.201,"CLL54"
5485,"CHIR-99021","Duvelisib",-1.963,"CLL54"
5486,"CHIR-99021","Ibrutinib",3.482,"CLL54"
5487,"CHIR-99021","MK-2206",2.422,"CLL54"
5488,"CHIR-99021","Selumetinib",5.255,"CLL54"
5489,"Dasatinib","Duvelisib",3.777,"CLL54"
5490,"Dasatinib","Ibrutinib",0.652,"CLL54"
5491,"Dasatinib","MK-2206",1.999,"CLL54"
5492,"Dasatinib","Selumetinib",4.292,"CLL54"
5493,"Duvelisib","Duvelisib",3.719,"CLL54"
5494,"Duvelisib","Ibrutinib",7.332,"CLL54"
5495,"Duvelisib","MK-2206",4.602,"CLL54"
5496,"Duvelisib","Selumetinib",8.133,"CLL54"
5497,"Fludarabine","Duvelisib",-2.5,"CLL54"
5498,"Fludarabine","Ibrutinib",3.771,"CLL54"
5499,"Fludarabine","MK-2206",0.472,"CLL54"
5500,"Fludarabine","Selumetinib",5.64,"CLL54"
5501,"GDC-0152","Duvelisib",5.64,"CLL54"
5502,"GDC-0152","Ibrutinib",9.771,"CLL54"
5503,"GDC-0152","MK-2206",-1.791,"CLL54"
5504,"GDC-0152","Selumetinib",9.67,"CLL54"
5505,"Gefitinib","Duvelisib",-3.362,"CLL54"
5506,"Gefitinib","Ibrutinib",2.186,"CLL54"
5507,"Gefitinib","MK-2206",0.068,"CLL54"
5508,"Gefitinib","Selumetinib",2.425,"CLL54"
5509,"GSK429286A","Duvelisib",6.612,"CLL54"
5510,"GSK429286A","Ibrutinib",10.125,"CLL54"
5511,"GSK429286A","MK-2206",4.058,"CLL54"
5512,"GSK429286A","Selumetinib",8.58,"CLL54"
5513,"Ibrutinib","Duvelisib",2.973,"CLL54"
5514,"Ibrutinib","Ibrutinib",2.527,"CLL54"
5515,"Ibrutinib","MK-2206",7.1,"CLL54"
5516,"Ibrutinib","Selumetinib",6.477,"CLL54"
5517,"KX2-391","Duvelisib",4.841,"CLL54"
5518,"KX2-391","Ibrutinib",4.622,"CLL54"
5519,"KX2-391","MK-2206",3.692,"CLL54"
5520,"KX2-391","Selumetinib",9.388,"CLL54"
5521,"Lenalidomide","Duvelisib",6.637,"CLL54"
5522,"Lenalidomide","Ibrutinib",9.382,"CLL54"
5523,"Lenalidomide","MK-2206",1.949,"CLL54"
5524,"Lenalidomide","Selumetinib",9.42,"CLL54"
5525,"MK-2206","Duvelisib",5.782,"CLL54"
5526,"MK-2206","Ibrutinib",6.313,"CLL54"
5527,"MK-2206","MK-2206",2.855,"CLL54"
5528,"MK-2206","Selumetinib",6.533,"CLL54"
5529,"Onalespib","Duvelisib",4.943,"CLL54"
5530,"Onalespib","Ibrutinib",9.167,"CLL54"
5531,"Onalespib","MK-2206",4.168,"CLL54"
5532,"Onalespib","Selumetinib",7.128,"CLL54"
5533,"PRT062607","Duvelisib",7.578,"CLL54"
5534,"PRT062607","Ibrutinib",2.984,"CLL54"
5535,"PRT062607","MK-2206",5.605,"CLL54"
5536,"PRT062607","Selumetinib",8.308,"CLL54"
5537,"Quizartinib","Duvelisib",-0.727,"CLL54"
5538,"Quizartinib","Ibrutinib",3.074,"CLL54"
5539,"Quizartinib","MK-2206",0.493,"CLL54"
5540,"Quizartinib","Selumetinib",4.315,"CLL54"
5541,"Ruxolitinib","Duvelisib",-1.102,"CLL54"
5542,"Ruxolitinib","Ibrutinib",4.136,"CLL54"
5543,"Ruxolitinib","MK-2206",1.483,"CLL54"
5544,"Ruxolitinib","Selumetinib",3.596,"CLL54"
5545,"Selinexor","Duvelisib",-0.824,"CLL54"
5546,"Selinexor","Ibrutinib",1.227,"CLL54"
5547,"Selinexor","MK-2206",-3.069,"CLL54"
5548,"Selinexor","Selumetinib",6.752,"CLL54"
5549,"Selumetinib","Duvelisib",6.952,"CLL54"
5550,"Selumetinib","Ibrutinib",6.726,"CLL54"
5551,"Selumetinib","MK-2206",1.812,"CLL54"
5552,"Selumetinib","Selumetinib",4.493,"CLL54"
5553,"Tipifarnib","Duvelisib",10.379,"CLL54"
5554,"Tipifarnib","Ibrutinib",11.983,"CLL54"
5555,"Tipifarnib","MK-2206",3.432,"CLL54"
5556,"Tipifarnib","Selumetinib",10.782,"CLL54"
5557,"Trametinib","Duvelisib",5.532,"CLL54"
5558,"Trametinib","Ibrutinib",6.501,"CLL54"
5559,"Trametinib","MK-2206",2.374,"CLL54"
5560,"Trametinib","Selumetinib",4.095,"CLL54"
5561,"Venetoclax","Duvelisib",8.2,"CLL54"
5562,"Venetoclax","Ibrutinib",9.967,"CLL54"
5563,"Venetoclax","MK-2206",2.882,"CLL54"
5564,"Venetoclax","Selumetinib",9.636,"CLL54"
5565,"Vismodegib","Duvelisib",-3.729,"CLL54"
5566,"Vismodegib","Ibrutinib",-1.286,"CLL54"
5567,"Vismodegib","MK-2206",-2.564,"CLL54"
5568,"Vismodegib","Selumetinib",-0.776,"CLL54"
5569,"AZD8055","Duvelisib",1.505,"CLL55"
5570,"AZD8055","Ibrutinib",0.727,"CLL55"
5571,"AZD8055","MK-2206",0.224,"CLL55"
5572,"AZD8055","Selumetinib",0.911,"CLL55"
5573,"Birinapant","Duvelisib",2.176,"CLL55"
5574,"Birinapant","Ibrutinib",4.537,"CLL55"
5575,"Birinapant","MK-2206",0.975,"CLL55"
5576,"Birinapant","Selumetinib",1.67,"CLL55"
5577,"BX-912","Duvelisib",3.938,"CLL55"
5578,"BX-912","Ibrutinib",2.96,"CLL55"
5579,"BX-912","MK-2206",2.409,"CLL55"
5580,"BX-912","Selumetinib",3.507,"CLL55"
5581,"CHIR-99021","Duvelisib",3.033,"CLL55"
5582,"CHIR-99021","Ibrutinib",-0.91,"CLL55"
5583,"CHIR-99021","MK-2206",0.7,"CLL55"
5584,"CHIR-99021","Selumetinib",2.94,"CLL55"
5585,"Dasatinib","Duvelisib",5.014,"CLL55"
5586,"Dasatinib","Ibrutinib",4.728,"CLL55"
5587,"Dasatinib","MK-2206",2.8,"CLL55"
5588,"Dasatinib","Selumetinib",6.398,"CLL55"
5589,"Duvelisib","Duvelisib",2.65,"CLL55"
5590,"Duvelisib","Ibrutinib",3.367,"CLL55"
5591,"Duvelisib","MK-2206",1.704,"CLL55"
5592,"Duvelisib","Selumetinib",2.734,"CLL55"
5593,"Fludarabine","Duvelisib",1.586,"CLL55"
5594,"Fludarabine","Ibrutinib",0.564,"CLL55"
5595,"Fludarabine","MK-2206",0.473,"CLL55"
5596,"Fludarabine","Selumetinib",-0.492,"CLL55"
5597,"GDC-0152","Duvelisib",4.12,"CLL55"
5598,"GDC-0152","Ibrutinib",3.686,"CLL55"
5599,"GDC-0152","MK-2206",1.749,"CLL55"
5600,"GDC-0152","Selumetinib",2.473,"CLL55"
5601,"Gefitinib","Duvelisib",-2.354,"CLL55"
5602,"Gefitinib","Ibrutinib",-4.639,"CLL55"
5603,"Gefitinib","MK-2206",-3.457,"CLL55"
5604,"Gefitinib","Selumetinib",-2.223,"CLL55"
5605,"GSK429286A","Duvelisib",4.15,"CLL55"
5606,"GSK429286A","Ibrutinib",2.38,"CLL55"
5607,"GSK429286A","MK-2206",1.167,"CLL55"
5608,"GSK429286A","Selumetinib",1.942,"CLL55"
5609,"Ibrutinib","Duvelisib",5.161,"CLL55"
5610,"Ibrutinib","Ibrutinib",6.697,"CLL55"
5611,"Ibrutinib","MK-2206",2.956,"CLL55"
5612,"Ibrutinib","Selumetinib",4.78,"CLL55"
5613,"KX2-391","Duvelisib",4.884,"CLL55"
5614,"KX2-391","Ibrutinib",3.642,"CLL55"
5615,"KX2-391","MK-2206",2.878,"CLL55"
5616,"KX2-391","Selumetinib",3.543,"CLL55"
5617,"Lenalidomide","Duvelisib",-1.267,"CLL55"
5618,"Lenalidomide","Ibrutinib",-2.321,"CLL55"
5619,"Lenalidomide","MK-2206",-1.091,"CLL55"
5620,"Lenalidomide","Selumetinib",-0.836,"CLL55"
5621,"MK-2206","Duvelisib",5.048,"CLL55"
5622,"MK-2206","Ibrutinib",4.808,"CLL55"
5623,"MK-2206","MK-2206",3.23,"CLL55"
5624,"MK-2206","Selumetinib",3.683,"CLL55"
5625,"Onalespib","Duvelisib",3.898,"CLL55"
5626,"Onalespib","Ibrutinib",-3.575,"CLL55"
5627,"Onalespib","MK-2206",2.289,"CLL55"
5628,"Onalespib","Selumetinib",1.224,"CLL55"
5629,"PRT062607","Duvelisib",-2.342,"CLL55"
5630,"PRT062607","Ibrutinib",0.104,"CLL55"
5631,"PRT062607","MK-2206",2.107,"CLL55"
5632,"PRT062607","Selumetinib",-1.025,"CLL55"
5633,"Quizartinib","Duvelisib",3.938,"CLL55"
5634,"Quizartinib","Ibrutinib",2.291,"CLL55"
5635,"Quizartinib","MK-2206",1.922,"CLL55"
5636,"Quizartinib","Selumetinib",1.894,"CLL55"
5637,"Ruxolitinib","Duvelisib",2.66,"CLL55"
5638,"Ruxolitinib","Ibrutinib",0.598,"CLL55"
5639,"Ruxolitinib","MK-2206",0.988,"CLL55"
5640,"Ruxolitinib","Selumetinib",1.355,"CLL55"
5641,"Selinexor","Duvelisib",2.422,"CLL55"
5642,"Selinexor","Ibrutinib",3.947,"CLL55"
5643,"Selinexor","MK-2206",2.101,"CLL55"
5644,"Selinexor","Selumetinib",2.261,"CLL55"
5645,"Selumetinib","Duvelisib",0.355,"CLL55"
5646,"Selumetinib","Ibrutinib",3.055,"CLL55"
5647,"Selumetinib","MK-2206",0.136,"CLL55"
5648,"Selumetinib","Selumetinib",-1.953,"CLL55"
5649,"Tipifarnib","Duvelisib",7.409,"CLL55"
5650,"Tipifarnib","Ibrutinib",6.268,"CLL55"
5651,"Tipifarnib","MK-2206",2.911,"CLL55"
5652,"Tipifarnib","Selumetinib",5.418,"CLL55"
5653,"Trametinib","Duvelisib",6.407,"CLL55"
5654,"Trametinib","Ibrutinib",7.925,"CLL55"
5655,"Trametinib","MK-2206",4.485,"CLL55"
5656,"Trametinib","Selumetinib",5.172,"CLL55"
5657,"Venetoclax","Duvelisib",7.382,"CLL55"
5658,"Venetoclax","Ibrutinib",8.073,"CLL55"
5659,"Venetoclax","MK-2206",5.183,"CLL55"
5660,"Venetoclax","Selumetinib",7.268,"CLL55"
5661,"Vismodegib","Duvelisib",0.195,"CLL55"
5662,"Vismodegib","Ibrutinib",-0.663,"CLL55"
5663,"Vismodegib","MK-2206",-1.453,"CLL55"
5664,"Vismodegib","Selumetinib",-1.16,"CLL55"
5665,"AZD8055","Duvelisib",3.787,"CLL56"
5666,"AZD8055","Ibrutinib",7.134,"CLL56"
5667,"AZD8055","MK-2206",6.752,"CLL56"
5668,"AZD8055","Selumetinib",8.412,"CLL56"
5669,"Birinapant","Duvelisib",-5.958,"CLL56"
5670,"Birinapant","Ibrutinib",-0.207,"CLL56"
5671,"Birinapant","MK-2206",0.533,"CLL56"
5672,"Birinapant","Selumetinib",0.741,"CLL56"
5673,"BX-912","Duvelisib",3.587,"CLL56"
5674,"BX-912","Ibrutinib",7.887,"CLL56"
5675,"BX-912","MK-2206",4.465,"CLL56"
5676,"BX-912","Selumetinib",8.002,"CLL56"
5677,"CHIR-99021","Duvelisib",-3.602,"CLL56"
5678,"CHIR-99021","Ibrutinib",0.497,"CLL56"
5679,"CHIR-99021","MK-2206",0.097,"CLL56"
5680,"CHIR-99021","Selumetinib",7.273,"CLL56"
5681,"Dasatinib","Duvelisib",5.169,"CLL56"
5682,"Dasatinib","Ibrutinib",5.727,"CLL56"
5683,"Dasatinib","MK-2206",3.874,"CLL56"
5684,"Dasatinib","Selumetinib",9.995,"CLL56"
5685,"Duvelisib","Duvelisib",1.481,"CLL56"
5686,"Duvelisib","Ibrutinib",11.371,"CLL56"
5687,"Duvelisib","MK-2206",2.187,"CLL56"
5688,"Duvelisib","Selumetinib",11.954,"CLL56"
5689,"Fludarabine","Duvelisib",-2.577,"CLL56"
5690,"Fludarabine","Ibrutinib",3.65,"CLL56"
5691,"Fludarabine","MK-2206",2.198,"CLL56"
5692,"Fludarabine","Selumetinib",2.499,"CLL56"
5693,"GDC-0152","Duvelisib",-7.305,"CLL56"
5694,"GDC-0152","Ibrutinib",-0.244,"CLL56"
5695,"GDC-0152","MK-2206",-2.078,"CLL56"
5696,"GDC-0152","Selumetinib",0.174,"CLL56"
5697,"Gefitinib","Duvelisib",-4.591,"CLL56"
5698,"Gefitinib","Ibrutinib",1.245,"CLL56"
5699,"Gefitinib","MK-2206",1.09,"CLL56"
5700,"Gefitinib","Selumetinib",1.432,"CLL56"
5701,"GSK429286A","Duvelisib",-1.46,"CLL56"
5702,"GSK429286A","Ibrutinib",2.971,"CLL56"
5703,"GSK429286A","MK-2206",4.569,"CLL56"
5704,"GSK429286A","Selumetinib",5.048,"CLL56"
5705,"Ibrutinib","Duvelisib",5.035,"CLL56"
5706,"Ibrutinib","Ibrutinib",5.882,"CLL56"
5707,"Ibrutinib","MK-2206",4.325,"CLL56"
5708,"Ibrutinib","Selumetinib",12.667,"CLL56"
5709,"KX2-391","Duvelisib",5.378,"CLL56"
5710,"KX2-391","Ibrutinib",7.237,"CLL56"
5711,"KX2-391","MK-2206",5.134,"CLL56"
5712,"KX2-391","Selumetinib",12.288,"CLL56"
5713,"Lenalidomide","Duvelisib",6.35,"CLL56"
5714,"Lenalidomide","Ibrutinib",13.443,"CLL56"
5715,"Lenalidomide","MK-2206",2.624,"CLL56"
5716,"Lenalidomide","Selumetinib",-2.093,"CLL56"
5717,"MK-2206","Duvelisib",1.414,"CLL56"
5718,"MK-2206","Ibrutinib",7.296,"CLL56"
5719,"MK-2206","MK-2206",4.146,"CLL56"
5720,"MK-2206","Selumetinib",7.218,"CLL56"
5721,"Onalespib","Duvelisib",5.899,"CLL56"
5722,"Onalespib","Ibrutinib",12.587,"CLL56"
5723,"Onalespib","MK-2206",5.054,"CLL56"
5724,"Onalespib","Selumetinib",13.183,"CLL56"
5725,"PRT062607","Duvelisib",9.551,"CLL56"
5726,"PRT062607","Ibrutinib",9.807,"CLL56"
5727,"PRT062607","MK-2206",9.459,"CLL56"
5728,"PRT062607","Selumetinib",14.608,"CLL56"
5729,"Quizartinib","Duvelisib",-9.659,"CLL56"
5730,"Quizartinib","Ibrutinib",-5.653,"CLL56"
5731,"Quizartinib","MK-2206",-3.901,"CLL56"
5732,"Quizartinib","Selumetinib",-5.366,"CLL56"
5733,"Ruxolitinib","Duvelisib",-3.423,"CLL56"
5734,"Ruxolitinib","Ibrutinib",1.21,"CLL56"
5735,"Ruxolitinib","MK-2206",1.374,"CLL56"
5736,"Ruxolitinib","Selumetinib",3.709,"CLL56"
5737,"Selinexor","Duvelisib",7.424,"CLL56"
5738,"Selinexor","Ibrutinib",10.27,"CLL56"
5739,"Selinexor","MK-2206",8.048,"CLL56"
5740,"Selinexor","Selumetinib",11.082,"CLL56"
5741,"Selumetinib","Duvelisib",10.029,"CLL56"
5742,"Selumetinib","Ibrutinib",20.45,"CLL56"
5743,"Selumetinib","MK-2206",9.515,"CLL56"
5744,"Selumetinib","Selumetinib",6.23,"CLL56"
5745,"Tipifarnib","Duvelisib",10.377,"CLL56"
5746,"Tipifarnib","Ibrutinib",14.465,"CLL56"
5747,"Tipifarnib","MK-2206",7.908,"CLL56"
5748,"Tipifarnib","Selumetinib",14.324,"CLL56"
5749,"Trametinib","Duvelisib",9.297,"CLL56"
5750,"Trametinib","Ibrutinib",17.85,"CLL56"
5751,"Trametinib","MK-2206",4.543,"CLL56"
5752,"Trametinib","Selumetinib",3.499,"CLL56"
5753,"Venetoclax","Duvelisib",10.923,"CLL56"
5754,"Venetoclax","Ibrutinib",15.099,"CLL56"
5755,"Venetoclax","MK-2206",8.389,"CLL56"
5756,"Venetoclax","Selumetinib",13.633,"CLL56"
5757,"Vismodegib","Duvelisib",-7.482,"CLL56"
5758,"Vismodegib","Ibrutinib",-1.544,"CLL56"
5759,"Vismodegib","MK-2206",-0.422,"CLL56"
5760,"Vismodegib","Selumetinib",-0.386,"CLL56"
5761,"AZD8055","Duvelisib",7.666,"CLL57"
5762,"AZD8055","Ibrutinib",5.634,"CLL57"
5763,"AZD8055","MK-2206",2.129,"CLL57"
5764,"AZD8055","Selumetinib",5.683,"CLL57"
5765,"Birinapant","Duvelisib",1.236,"CLL57"
5766,"Birinapant","Ibrutinib",3.465,"CLL57"
5767,"Birinapant","MK-2206",1.648,"CLL57"
5768,"Birinapant","Selumetinib",2.68,"CLL57"
5769,"BX-912","Duvelisib",6.62,"CLL57"
5770,"BX-912","Ibrutinib",5.685,"CLL57"
5771,"BX-912","MK-2206",4.217,"CLL57"
5772,"BX-912","Selumetinib",7.071,"CLL57"
5773,"CHIR-99021","Duvelisib",7.457,"CLL57"
5774,"CHIR-99021","Ibrutinib",8.706,"CLL57"
5775,"CHIR-99021","MK-2206",0.887,"CLL57"
5776,"CHIR-99021","Selumetinib",10.241,"CLL57"
5777,"Dasatinib","Duvelisib",7.031,"CLL57"
5778,"Dasatinib","Ibrutinib",8.336,"CLL57"
5779,"Dasatinib","MK-2206",5.606,"CLL57"
5780,"Dasatinib","Selumetinib",5.6,"CLL57"
5781,"Duvelisib","Duvelisib",5.73,"CLL57"
5782,"Duvelisib","Ibrutinib",5.341,"CLL57"
5783,"Duvelisib","MK-2206",1.348,"CLL57"
5784,"Duvelisib","Selumetinib",7.614,"CLL57"
5785,"Fludarabine","Duvelisib",0.043,"CLL57"
5786,"Fludarabine","Ibrutinib",2.4,"CLL57"
5787,"Fludarabine","MK-2206",-1.639,"CLL57"
5788,"Fludarabine","Selumetinib",1.088,"CLL57"
5789,"GDC-0152","Duvelisib",-1.218,"CLL57"
5790,"GDC-0152","Ibrutinib",-0.836,"CLL57"
5791,"GDC-0152","MK-2206",-1.843,"CLL57"
5792,"GDC-0152","Selumetinib",1.208,"CLL57"
5793,"Gefitinib","Duvelisib",2.732,"CLL57"
5794,"Gefitinib","Ibrutinib",1.792,"CLL57"
5795,"Gefitinib","MK-2206",0.577,"CLL57"
5796,"Gefitinib","Selumetinib",2.235,"CLL57"
5797,"GSK429286A","Duvelisib",11.883,"CLL57"
5798,"GSK429286A","Ibrutinib",9.784,"CLL57"
5799,"GSK429286A","MK-2206",1.942,"CLL57"
5800,"GSK429286A","Selumetinib",6.803,"CLL57"
5801,"Ibrutinib","Duvelisib",5.544,"CLL57"
5802,"Ibrutinib","Ibrutinib",7.207,"CLL57"
5803,"Ibrutinib","MK-2206",3.677,"CLL57"
5804,"Ibrutinib","Selumetinib",7.893,"CLL57"
5805,"KX2-391","Duvelisib",11.481,"CLL57"
5806,"KX2-391","Ibrutinib",8.673,"CLL57"
5807,"KX2-391","MK-2206",4.731,"CLL57"
5808,"KX2-391","Selumetinib",11.911,"CLL57"
5809,"Lenalidomide","Duvelisib",-8.909,"CLL57"
5810,"Lenalidomide","Ibrutinib",-9.951,"CLL57"
5811,"Lenalidomide","MK-2206",-4.395,"CLL57"
5812,"Lenalidomide","Selumetinib",-6.305,"CLL57"
5813,"MK-2206","Duvelisib",6.937,"CLL57"
5814,"MK-2206","Ibrutinib",3.745,"CLL57"
5815,"MK-2206","MK-2206",1.21,"CLL57"
5816,"MK-2206","Selumetinib",4.715,"CLL57"
5817,"Onalespib","Duvelisib",5.351,"CLL57"
5818,"Onalespib","Ibrutinib",5.992,"CLL57"
5819,"Onalespib","MK-2206",1.917,"CLL57"
5820,"Onalespib","Selumetinib",4.44,"CLL57"
5821,"PRT062607","Duvelisib",4.521,"CLL57"
5822,"PRT062607","Ibrutinib",7.515,"CLL57"
5823,"PRT062607","MK-2206",6.178,"CLL57"
5824,"PRT062607","Selumetinib",8.446,"CLL57"
5825,"Quizartinib","Duvelisib",3.161,"CLL57"
5826,"Quizartinib","Ibrutinib",1.822,"CLL57"
5827,"Quizartinib","MK-2206",1.79,"CLL57"
5828,"Quizartinib","Selumetinib",5.425,"CLL57"
5829,"Ruxolitinib","Duvelisib",1.223,"CLL57"
5830,"Ruxolitinib","Ibrutinib",1.217,"CLL57"
5831,"Ruxolitinib","MK-2206",0.301,"CLL57"
5832,"Ruxolitinib","Selumetinib",1.55,"CLL57"
5833,"Selinexor","Duvelisib",8.013,"CLL57"
5834,"Selinexor","Ibrutinib",10.012,"CLL57"
5835,"Selinexor","MK-2206",5.532,"CLL57"
5836,"Selinexor","Selumetinib",9.214,"CLL57"
5837,"Selumetinib","Duvelisib",6.122,"CLL57"
5838,"Selumetinib","Ibrutinib",11.24,"CLL57"
5839,"Selumetinib","MK-2206",2.717,"CLL57"
